all_S_cp,all_profit_cp,all_f_cp,all_L_cp,all_p_cp,all_w_cp
2024.3084619787053,142.58277462651125,0.003118740269131657,961.3087214700358,1.0651638718119811,2.227052829714085
3298.852518329815,457.14236881529604,0.004731732769069264,1478.6224507620655,1.144093809491031,1.8801243195591832
2689.278026171971,243.85810085377724,0.003845253100779557,1200.519543888521,1.1477035296135187,1.8667727914703156
2897.1862712276334,285.285919269392,0.004524403095184837,1425.7757571817833,1.0508338952232086,1.8497818983267613
2757.9976358090516,321.4571147487632,0.003920329907157813,1191.0853649767628,1.1544901153109721,1.5113216852748255
2492.124933527638,68.95866071430302,0.003503950852737266,1162.4678684160983,1.167160951206476,2.00438310193559
2383.7204481751387,170.46252195401502,0.0032287696658410887,1075.3152478787417,1.2115384525395358,1.8304971725875905
2150.6126503863143,164.66172252951026,0.00341866418584032,1077.39004138761,1.0323446199393218,1.7902869123570242
3134.646105452445,654.6254634379501,0.004779638881883754,1360.7580543524928,1.0762480476758984,1.8914766385120723
4084.9947010754663,1260.5859906771966,0.006507547604072496,2059.834609316238,1.0301324992440406,2.0944077757228987
2185.4910920290563,654.4168676743012,0.003339428280139031,1034.1978540298508,1.0739791866696136,1.8936771633133813
2413.650033963012,317.46336939761335,0.0034957995432261784,1041.556855993594,1.1330438653406238,1.600029048709428
2751.5108747925788,346.58684604032203,0.0038451771370484897,1200.6053444470394,1.1742858486828756,1.91906792337677
14801.770063761149,11159.635476423728,0.06819030272542302,21346.868182159043,0.3562131763217446,0.6622480088393397
2015.9906238044994,273.99039433462315,0.002995788065462624,932.0546481186614,1.104323633639218,1.919470440271083
2596.8344769186497,778.8105816621797,0.004112313751542825,1268.0348247229954,1.036279653980161,1.552098497258602
1423.2405823044264,225.37353757856377,0.00230886792259754,733.2307580027605,1.011575200280158,1.6952653877250021
2448.4061575123756,240.40636369666964,0.0037984594302566165,1184.416046263528,1.0577789392037589,1.8246441420798494
2657.4196119884573,281.3341581014102,0.003707890182710733,1147.9266930492183,1.1761215774595366,2.1438046075504653
2033.1279994926833,46.46051050006226,0.0028274081211252995,959.1550156162928,1.1800357513861537,1.5166636564469214
2585.998075321068,818.3330252722394,0.003712093927023367,1141.7235992470976,1.1432157147819264,2.187379254321016
1996.108908711035,184.33880751056125,0.0033619148794137906,1047.6520686631768,0.9743533094977537,1.632254976644553
2921.371939963816,597.4915322622969,0.004254664632229341,1170.875287381803,1.1267834652091957,1.8804680676962122
1389.9218812998547,10.184740120221957,0.0021925243693736887,688.4514269071802,1.0403151134544806,1.834515004511174
3064.106326569193,583.0358650065891,0.004574904088315389,1452.0665890956564,1.0991090476636276,1.7562663402367775
10230.101735717191,6993.509859414825,0.03587061387275442,11695.515387974963,0.4680153406310985,0.8984850730989463
2450.477981633482,301.2290521748307,0.0035441458016836945,1077.0992623526922,1.1346402084678937,1.5993951183873416
2194.315930328713,133.7470227866835,0.003321822123019916,1027.5755881610194,1.0840310649179532,2.0445096981194557
2201.0630251194043,463.41437762946384,0.0038830404628689783,1198.6377761270078,0.9302067940831348,2.148651910976607
1991.4610048565928,282.2801957021309,0.002780701539630087,874.5701923426967,1.1752665470164654,1.6956690391405917
3234.2851487279095,1098.8771263904073,0.00515744551074409,1608.809518795636,1.0291119074657147,1.918639632151803
2369.8878065532754,642.0934828223299,0.003080708897578485,818.5375314547499,1.2623973336181624,1.5551810408735574
2964.867996241163,340.69422540313803,0.00417593632722569,1412.620352159106,1.165119414678224,2.168412326625797
2352.8218200179736,172.67821259490825,0.0035986296749323703,1140.8885749045469,1.0729286129732787,1.9660469073788314
1306.3732052165149,220.64802244676252,0.0016856632804602921,530.6337122216719,1.271789931961297,1.7233921597840536
2753.50280104719,861.0559351683299,0.0034323342409528167,1000.9997058279511,1.3164819069166298,2.346079778263583
1686.2138391541678,256.9496799498772,0.002383609951109115,704.253355289688,1.160904258998304,1.575912281398926
2844.504878019046,280.5441209924716,0.004534433531861071,1431.2895474725265,1.0294436705174923,1.8155447847318087
1722.6657317957302,218.08813462785685,0.002007248513684178,726.4104877524726,1.408376644985257,1.866491814932938
2619.703066633767,169.9737612664429,0.004160753539674134,1318.825618227538,1.0332347931199233,1.8688461439187238
3098.837512147799,714.0626943992477,0.004548752550583849,1201.11395778639,1.1179578697139319,1.955355607517585
3993.9063177631365,862.296730167098,0.006816355544083184,2109.2735980511698,0.9615338623123273,1.822917109168017
2518.765923954666,151.61370954309132,0.0035720166652186327,1128.047899380072,1.1571596401243842,1.8073812452209157
2677.8645534579146,617.2535450813845,0.0038857201017057485,1020.0337806070783,1.1309308147040955,1.8872986196808377
3253.852528489947,283.11234092575984,0.0050068805964594105,1528.7060757971235,1.0664722916415885,1.9343605308394476
1743.9047665260086,109.3348155512562,0.002896465479697043,894.3996192606298,0.9880373286512483,1.8006516793200744
2704.564275294726,193.2503810364503,0.0041823414241672395,1318.5428099373064,1.0611988451761694,1.6606116597558434
1678.012863396577,131.18063516901486,0.0025465749570542967,792.0343176916227,1.0813287918456493,1.7050140606752877
3304.332947548179,392.640446367803,0.004781066894535202,1484.5422718715374,1.1341693993913686,1.8862723652406244
3257.531591273081,1301.3394407530334,0.004288706616050671,1154.5295168189562,1.2464683151275655,2.222767119366289
2054.9432101623343,420.8046959281949,0.002830850672213316,874.210098365322,1.1912469685542426,2.071012876048379
1557.2877352665162,99.52839163534865,0.002400546955364294,752.3129907025669,1.0645782841095803,1.8076805815594492
4237.94258425364,2362.2204540584235,0.007971342206305505,2484.18270522891,0.8724540439041193,1.6513985465798113
2395.2219382919866,967.5400034109124,0.0031753113330824354,663.7278837846558,1.2378795613835838,2.098679346914369
1266.036268373301,908.6423808515895,0.0011727718555475661,178.77409130982988,1.771542423993337,2.917007699151049
3666.7287368989237,1885.4160425654609,0.006440953730284682,2009.291541980345,0.9342165310198101,1.7501897225759726
2974.1326076382525,315.8111084139453,0.004762098011634358,1476.20378761663,1.024898703785946,1.6471169746742418
2919.372352597699,834.9763337568583,0.0048478564620897556,1509.88969575564,0.9882314779525035,1.7174147606012127
2338.0583606718715,701.5756134763931,0.0031425409270298696,918.8913991974857,1.2209372669700806,1.8024590053557559
2489.1856909492826,1346.301875919546,0.002754507729342478,743.7343067754238,1.4829695900187634,2.681259333071663
3139.0450530491626,198.18683646879813,0.004342022868353612,1485.3411692356613,1.1863815591672064,1.7163240490723943
2760.886205819137,983.3886306325876,0.003523362321071823,915.4650246660293,1.2859087343874207,2.4249739270724895
2957.0230710799724,389.43183458456014,0.004123659672719557,1337.9839835834905,1.176767979183176,1.5917114337327525
3219.175550684979,684.2647250386855,0.004594697603345135,1320.718643217113,1.1497586133349404,1.7960803195838224
3114.204232138022,937.6427401284192,0.005733839861624972,1798.4419627799537,0.8912929596781161,1.6528853616069914
3240.7580117499647,390.8374560999599,0.004875497862094751,1485.2679100038895,1.0908036387961775,1.7668110316245156
2138.041646404288,278.7049816078395,0.002785756389797376,956.4749853974467,1.2594820145267274,2.1048457319749168
2240.1423573557663,203.10316468345437,0.003467376786568177,1078.0805296679277,1.0602139776358848,1.443070969220951
7426.435969407499,5279.773612726179,0.027653185042430535,8704.49807536048,0.44071134064545897,0.8049064060739588
2318.1668387737736,319.7688821284835,0.003845993392502372,1206.145266749325,0.9891339313783174,1.6793502402578044
2555.9992002308586,508.4617940302746,0.0034028532081852433,1007.2137079595047,1.2326405303697368,1.7726049550582348
2690.5886889864755,334.4999017239655,0.004412917288032652,1397.66525089157,1.0005538551564508,1.9454945431551696
3026.3068060587375,1228.614359777125,0.0040354379686535075,1296.3429086077433,1.2306688941348187,2.1929190708111252
2929.108884339166,599.4275948338593,0.004561058544540288,1437.4367139310216,1.0538743011898855,1.9229231652107395
2218.6484815046956,319.11073669119264,0.002955654431758376,889.3497892123753,1.231838540978693,1.7144782254500512
1801.5540567948647,536.6009961953861,0.0028425995130202017,887.3432937406113,1.0400412525540212,1.735053208733338
2452.389204170563,225.857057806129,0.0033595949518766873,1072.4351027132782,1.1979023602365597,1.3811560934652667
8971.555044403394,6192.85791092767,0.02711146277431269,8425.385431602757,0.5430423760734833,0.9805521021151843
1758.9434775591953,530.0189987599806,0.0023436311488249377,593.8852086166196,1.2316337109086164,1.5246153627834853
2638.9306385777963,221.115518135861,0.003983663775359446,1233.4620077348586,1.0870868540933474,1.8450706457895043
1803.3292188516023,387.7973646428954,0.0022958124949874685,712.0839926870804,1.2890137478320207,1.5604819632982325
2256.8042506792162,951.027333948339,0.0028445482242646395,718.5074200504658,1.3019656769042725,2.1600885343125973
1464.7460292415753,1067.3050585796097,0.0010700956374197134,299.0311928962915,2.2462530553256452,1.9636461886918328
3031.657128291535,360.34998209840035,0.004163386690720611,1274.1746957987796,1.1949570001819538,2.0396509153946316
2575.674510506953,463.153327002412,0.00327070832389333,1110.0951595726667,1.292314177666014,2.09532007806168
1146.7275541083332,719.1245406238861,0.005037634324423386,1569.6916266134263,0.3735532796169202,0.8060140951545651
3165.2192226912684,452.64614515226987,0.005341836837899694,1682.1725066599327,0.9723712751831552,1.91894725813049
2206.163442740949,396.7463783373694,0.002942227969738396,853.852336784045,1.2304962914336117,1.9963062496471202
2462.8247127748273,246.05832640491883,0.0034719379584699475,1079.5718764153764,1.1640737389093658,1.6922698688054245
2171.115507546997,391.7584343266531,0.002532543958182947,865.797412041017,1.4068405642612536,1.6053278661958124
1993.70141893661,114.8573019419171,0.003043660556517724,951.123435995248,1.0749365914016462,1.9569649610769688
2766.5464407916074,520.1292812210985,0.0042590503937808746,1279.091596374315,1.065967910818338,1.5904189832563742
1714.2051605291047,232.97651133873578,0.0022767762514405102,713.5749701931802,1.2355530310897118,1.6335300930510228
2646.0101152167426,231.43968411647995,0.003736679924379181,1269.579089763097,1.162049281073257,2.1771773297066854
2278.367383590526,282.12535716684624,0.0032959551606839836,1040.2118761534323,1.1343874286988247,1.523116029624518
3393.4661582967624,776.9286577602074,0.004516310999971479,1617.7017576750934,1.2330441498941775,2.3770936807251224
3141.5160290974154,521.0323543972037,0.004878448936765949,1421.403892372681,1.056760231742008,2.165273347654939
3079.656346441154,709.6468407585554,0.003954123342300715,1317.0655651211428,1.2781181136059052,2.1549026572273324
1356.3712586589734,133.93177215653142,0.0021092653518164505,666.065244135765,1.0552765921684621,1.7316900116929956
1866.163552560004,250.5195592728954,0.0030380846152756723,941.1028850576179,1.0080191497504856,1.6763191203858048
2700.555134591133,352.48938124319375,0.005194118764661725,1614.0412572050584,0.8532182133980168,1.7868732750873957
3071.758155373309,879.6182925218352,0.00401320938040254,1226.1373781854795,1.2560708770885756,2.173190380303352
2602.2534505492576,396.14564650177533,0.004050089633221367,1255.4270903268014,1.0543963729639316,1.8222393782940747
2401.606833478181,185.8251992745662,0.0034266465445441227,1067.9140045646923,1.1501422198234827,1.691684261042206
2932.5003588896852,342.77916318591843,0.004509730344394024,1435.2428645429118,1.0671032548203172,1.8338658550112477
3350.8375002009275,629.7398555548149,0.005571430264494107,1736.3457068738564,0.9869737750000609,1.9243983369479136
2856.665555741137,386.3110854008864,0.0040607940196624795,1283.541910767401,1.1544294107076416,1.8851456185742306
2116.3803434930887,790.0076986425768,0.0029922773074175157,933.2333772930458,1.160675521227843,1.8740587491092158
2156.0855003030247,489.37934550061766,0.0023946956704534654,869.5674113970895,1.4775241732481235,2.4635511000345
3368.846487507006,1707.8753240066624,0.004647796515822702,1408.6194861098613,1.1894688149314785,2.531300804072769
2589.8872273227003,906.899346655184,0.003921071684744908,939.4406382777378,1.0839144765939919,2.1868067058239875
2233.6105230570975,1038.6965065938875,0.0026604816611735067,791.7388568725286,1.3777363672392664,2.3652037681692955
2965.972231947505,298.1528953684947,0.004182795838018395,1326.1300703437294,1.1636419208195907,1.8910759461813123
3034.8889643896773,595.3287903670135,0.003960486411146973,1234.3279492218528,1.257515144130473,2.3473332430655436
1987.5910100746778,218.2701047533915,0.0025040801087653896,876.2320258326706,1.302560038856831,1.9507143886816063
2361.0017320321476,214.6365210988007,0.0034744444520921763,1095.3757409742652,1.1151412420325706,1.774540943956377
2198.994957075291,764.7937606303374,0.0026738685364076525,831.9390533054426,1.3495939648777402,2.368798829354476
2592.8938753909297,230.31445036855516,0.003962737878000364,1208.428718097599,1.0737627673290695,1.8029194423318897
2010.6225633125828,314.7574095687404,0.0033373786001523005,971.2340093279987,0.98865329945717,2.1009156604413355
2669.5462038047153,651.4795067100374,0.003435094993735544,982.0634933578315,1.2753154922314331,2.3484577688417225
2703.829870048072,439.84801677389623,0.003798017028856917,1107.5671094473564,1.168265088854612,1.8610432299321404
2457.359961477353,898.7184626547074,0.0032980420551016747,852.5002959079746,1.222732719085457,2.207610639125935
1960.9152573173976,208.74609825877533,0.003000760055925919,943.1831059907843,1.07237455473751,1.7376043808042343
4108.460949526597,2044.903188136597,0.005627018852960294,1463.5324309992627,1.198173577552193,2.36674844758437
2263.9484862100053,1183.4810156145186,0.003125632743885662,639.5189270626041,1.188632327915483,2.1408612023437583
2167.052772800246,322.6950659392992,0.003112678989813422,981.8361473050568,1.1424944480185952,1.8291963976931807
2457.7584907495248,393.30922296191227,0.004006784400990563,1250.3658335525572,1.0066121678116804,1.573102922779684
2866.6291477542345,906.4189254792481,0.004210865219160881,1292.8145213758003,1.1171696188224667,1.7223960273426646
1787.2464829240175,374.69670604418434,0.0022182789638919833,688.511193770226,1.3221698067509013,1.7523318236853074
2335.611966216429,592.3930634684052,0.003183723731682127,859.202212899127,1.2038829448494641,1.853252756442432
1765.4666346713934,327.77817396062966,0.0028910555082088153,908.6134746572552,1.0021253057497916,1.581863656723639
2403.436829859146,510.34597380559126,0.003176808210807503,996.6464347568036,1.2415398403971398,2.0818931703246366
1658.890837825506,100.18583392402263,0.0028103261482058527,868.4555684638487,0.9686793223598847,1.931438098764838
4126.853047501161,482.36134681879736,0.006231054689879294,1956.2196636115611,1.086866959141909,2.1260936560141115
3751.773727848651,1198.3942310670504,0.005596452458177243,1552.4218093143772,1.1001268494603538,1.9456189536632584
3396.3792273344675,415.96341660546074,0.004460986446185338,1538.0090376477629,1.249407812649481,2.111883112559879
2995.986146277111,290.7202328324964,0.0046374796841648445,1465.1159262146416,1.0601729661325676,1.7884206564166005
2675.879610575983,954.9109435655578,0.0037232148239488678,875.4347661691172,1.1794171002668636,1.8548154066626619
2780.749405783266,285.15745762537904,0.003966964874888898,1245.1959458479096,1.1503299918206116,2.028346589980736
2596.9645995716837,333.7152184685777,0.004418508646942273,1383.388543429269,0.9645156201799576,1.8682051634604633
1934.193706150053,357.49030894572456,0.0023027390043939616,812.2894728166779,1.3783966011259676,2.234454979846513
2466.2972452525833,295.49845776758514,0.003407316691071318,1060.6410627178086,1.1878233605251116,1.65715346515834
2768.362723877168,834.9241865058721,0.003794655297779403,1192.709022300208,1.1972079900533192,2.127844885768136
2726.0004929826973,570.9596126995725,0.0040237562542028375,1260.305315571401,1.1117655443164307,1.9658480422147742
2229.03961597661,1150.1786878997418,0.00577114726220525,1782.3419967005314,0.6338326047243003,1.501429308218169
2481.94441237125,844.5261605702228,0.0038034057883827685,1193.2274959908107,1.07087389644412,1.7988576164940124
2224.0751949592322,191.20947611619684,0.0032221614412001574,1024.0490501811898,1.1327162089029117,1.7266429719584397
2540.5296054551295,226.59257160636832,0.003694583792849209,1160.556467149461,1.1284379530229607,1.766094010282501
2203.1788771999854,89.36904826721978,0.0035899617777419225,1122.523722299661,1.0071145711913139,1.7468875239229897
2804.148104396078,528.0265299817072,0.003961482756981159,1207.2885746438374,1.1616147627341,2.0521818745751865
3089.7711404847682,271.0553760161559,0.004225308428296688,1339.0096203913427,1.200015460741751,1.9985036493401456
2467.497377400785,176.78726040657762,0.003666841775269454,1146.5059962602293,1.1042908514692509,1.8941529471886367
1984.5466049410154,547.9510820526979,0.002676795630222536,761.3509406925655,1.2166482412617863,2.035250876666503
2764.274052107031,1084.915854310747,0.0035012301138967403,1459.2042530055337,1.2956252014122212,2.070882524511901
3325.9544541856594,465.3960318971955,0.004843767991709486,1477.4959860724125,1.1268131579961713,2.0134617370403207
2517.5835753118104,282.50380764441365,0.004220687529235438,1330.988623040855,0.97885787796428,1.4763645371946008
2995.1371755217715,1980.6892401750638,0.0036947277640052884,773.2947916405184,1.3303111113540202,2.6534769362602675
2180.646839072446,593.9504125504828,0.0028646460323817173,866.4981537745012,1.249203852408223,1.9665372333602216
14383.326270186848,10893.33332157038,0.06641626366379581,20653.495644204635,0.3553888817906809,0.6569863543815805
3233.766735431621,445.9829419085895,0.0047419395343353005,1488.6144800533452,1.1191070262002751,1.97484841152164
2437.038685634467,275.71440104302724,0.0035910367162311704,1126.0524846405606,1.1136828265093148,1.8678059296175393
2553.4215491038412,575.8754682160898,0.005735217030835237,1771.2175602842615,0.7306200854014587,1.772624567094866
1829.1855326291156,491.1295334547109,0.0019740063580511082,649.5965211551163,1.5206461112503349,1.897167250358086
2706.9984639740233,1065.7012170541057,0.00428964940515549,1357.2394565812756,1.035583580109836,2.025109454015026
2605.376874484472,1581.309158790546,0.0027983975866200652,596.7375291454637,1.5278477586188333,2.829576133029935
2665.9358582968134,552.217519967666,0.004006338132586952,1085.4256779292377,1.0919959822784813,1.762956192400607
2542.0830106706917,268.39113883197825,0.0035427852321918253,1119.6641569630215,1.177507948650182,2.05120678771849
3025.4726743623796,946.9280782574754,0.003934732759799336,1067.1242847637716,1.261818639928786,2.5774842898958594
2273.6435935436602,561.6526416732249,0.0031066451794503824,859.176407865824,1.2010184491166533,1.8872442491681258
6745.862895546121,5201.232289881424,0.014232635701201035,3531.8461498386027,0.7778057008821372,1.2063937094216368
2305.605615164229,202.9126448960852,0.003244249041892892,1019.3818918118535,1.1662449632161367,1.8972195207808686
1467.4081006978654,210.04670973988922,0.0019631956518167937,604.1781739411006,1.226609358229571,1.5466448112904914
1804.7213734465972,235.50074840998454,0.002697678844467579,842.8149761940198,1.0978395203586873,1.5561232138405434
2877.8911395242753,293.14699595460456,0.004248303042714094,1313.5302726716734,1.1116749473484187,1.7095904813708962
2061.2863689092,356.8921688231274,0.0026201952440789607,828.3344331207915,1.290992211842427,1.3011247892176465
2052.270273968028,110.44488641006531,0.0029549373775503954,931.9443865424053,1.1397384981220127,1.7117978324666236
2774.7195294759777,226.49020917027767,0.004163724196406811,1306.5404860470503,1.09359390635342,1.7915158923696795
2462.1190077630977,471.47568769928466,0.003863000549011646,1189.3314537239248,1.045931435875872,1.7927603213994252
2641.197126171266,376.3611150529431,0.003780371261606952,1129.938301396353,1.1465296967625687,2.0431663282243395
2806.4925389917366,825.7863447629039,0.0040490904112926605,1189.6186527894067,1.1374317918324,2.452722263744435
1595.344766771088,447.77729493172546,0.0021354170868374818,668.2643743831719,1.226000884725287,1.8953505003999316
1885.5836754474167,1309.9906401132778,0.0016830510639174632,363.1462851050171,1.8385162038574323,1.8997379334442526
2641.2856788618856,247.31235391975304,0.003799137042800702,1165.5096905293024,1.1409046806739938,1.6969964433666558
2447.272013708779,1290.7579827060952,0.002963470053176706,772.7057105166944,1.355191427713028,2.3971242003752584
2759.5629426736514,360.3041033607608,0.004401796080790379,1353.121052271009,1.0287961489625563,1.6985894194195232
3673.0794704651594,668.0639417071528,0.004876386721042302,1540.986698558774,1.236092951126968,1.9874561331710623
2273.508346184031,141.96792954531367,0.0034367576770859476,1086.2594319765544,1.0855918804054612,1.8154321376681584
3462.1562546110986,771.9995505985727,0.005623496337681569,1766.3188212565365,1.0103205647309388,1.7924965695402488
2687.9524341067367,307.5533910139992,0.003932067289242936,1194.926997273318,1.1218107125477552,1.8167371326817279
2554.03226018609,1006.0636894575459,0.0039251291172218445,1212.8661718855049,1.0678035887475086,1.9113093033882478
2930.0336895862165,816.4510329324486,0.004632651622500422,1246.1694684492754,1.0379153063413655,1.9038500602193595
2454.2686129643084,238.1237660020729,0.003593489001215971,1105.555717426951,1.1207912155454793,1.5707074698744568
3408.1395151988363,514.7159930652041,0.004900366098537841,1495.3266895642482,1.1413209336721566,2.05009679187881
2876.3844856993787,388.7024180323971,0.0038797064261411446,1214.2417290369422,1.2166538044207993,1.899091382379199
2930.3190997691145,392.1754357099979,0.004020545944688544,1271.4193207324931,1.1960486121493572,1.6791500285982814
2264.852936610875,503.03347472298464,0.0026585122018137905,934.1250545318867,1.3980422435394553,2.496014691622943
2195.5476732004267,530.0753829614536,0.003020375333650355,950.2135484953246,1.1928913839392608,1.650787285318837
1792.124552685691,162.87706730435755,0.0026010670333741926,804.1373875925512,1.1306692733339594,2.0209104693498614
10655.590593941979,7859.916052590787,0.04211609245266941,13194.936783655723,0.4151914489434589,0.7234527663269316
3089.562187608641,1239.8501047783425,0.004142326293484009,1128.0100457342216,1.2239722757913345,2.1529210266199743
